"ID","worktype","composer","display title",
"mc000127","musical composition","Brahms","Hungarian Dance, No. 20",
"mc000128","musical composition","Brahms","Hungarian Dance, No. 21",
"mc000129","musical composition","Brahms","Hungarian Dance, No. 22",
"mc000130","musical composition","Brahms","Hungarian Dance, No. 23",
"mc000131","musical composition","Brahms","Hungarian Dance, No. 24",
"mc000110","musical composition","Brahms","Hungarian Dance, No. 3 in F major",
"mc000111","musical composition","Brahms","Hungarian Dance, No. 4",
"mc000112","musical composition","Brahms","Hungarian Dance, No. 5 in F# minor",
"mc000113","musical composition","Brahms","Hungarian Dance, No. 6 in F# minor",
"mc000114","musical composition","Brahms","Hungarian Dance, No. 7 in F major",
"mc000115","musical composition","Brahms","Hungarian Dance, No. 8",
"mc000116","musical composition","Brahms","Hungarian Dance, No. 9 in E minor",
"mc000145","musical composition","Brahms","Intermezzo in A major, Op. 118, No. 2",
"mc000135","musical composition","Brahms","Intermezzo in A major, Op. 76, No. 6",
"mc000137","musical composition","Brahms","Intermezzo in A minor, Op. 116, No. 2",
"mc000144","musical composition","Brahms","Intermezzo in A minor, Op. 118, No. 1",
"mc000136","musical composition","Brahms","Intermezzo in A minor, Op. 76, No. 7",
"mc000133","musical composition","Brahms","Intermezzo in Ab major, Op. 76, No. 3",
"mc000148","musical composition","Brahms","Intermezzo in B minor, Op. 119, No. 1",
"mc000134","musical composition","Brahms","Intermezzo in Bb major, Op. 76, No. 4",
"mc000142","musical composition","Brahms","Intermezzo in Bb minor, Op. 117, No. 2",
"mc000150","musical composition","Brahms","Intermezzo in C major, Op. 119, No. 3",
"mc000143","musical composition","Brahms","Intermezzo in C# minor, Op. 117, No. 3 ",
"mc000138","musical composition","Brahms","Intermezzo in E major, Op. 116, No. 4",
"mc000140","musical composition","Brahms","Intermezzo in E major, Op. 116, No. 6",
"mc000139","musical composition","Brahms","Intermezzo in E minor, Op. 116, No. 5",
"mc000149","musical composition","Brahms","Intermezzo in E minor, Op. 119, No. 2",
"mc000141","musical composition","Brahms","Intermezzo in Eb major, Op. 117, No. 1",
"mc000147","musical composition","Brahms","Intermezzo in Eb minor, Op. 118, No. 6",
"mc000146","musical composition","Brahms","Intermezzo in F minor, Op. 118, No. 4",
"mc000387","musical composition","Brahms","Liebeslieder Waltzes, Op. 52a",
"mc000168","musical composition","Brahms","Piano Concerto No. 1 in D minor, Op. 15",
"mc000169","musical composition","Brahms","Piano Concerto No. 2 in Bb major, Op. 83",
"mc000158","musical composition","Brahms","Rhapsody in B minor, Op. 79, No. 1 ",
"mc000160","musical composition","Brahms","Rhapsody in Eb major, Op. 119, No. 4",
"mc000159","musical composition","Brahms","Rhapsody in G minor, Op. 79, No. 2",
"mc000162","musical composition","Brahms","Romance in F major, Op. 118, No. 5",
"mc000459","musical composition","Brahms","Schicksalslied (""Song of Desitny""), Op. 54.  ",
"mc000658","musical composition","Brahms","Serenade No. 1 in D major, Op. 11",
"mc000659","musical composition","Brahms","Serenade No. 2 in A major, Op. 16",
"mc000613","musical composition","Brahms","Sextet No. 1 in Bb major, Op. 18",
"mc000614","musical composition","Brahms","Sextet No. 2 in G major, Op. 36",
"mc000164","musical composition","Brahms","Symphony No. 1 in C minor, Op. 68",
"mc000165","musical composition","Brahms","Symphony No. 2 in D major, Op. 73",
"mc000166","musical composition","Brahms","Symphony No. 3 in F major, Op. 90",
"mc000167","musical composition","Brahms","Symphony No. 4 in E minor, Op. 98",
"mc000107","musical composition","Brahms","Variations and Fugue on a Theme by G. F. Handel, Op. 24",
"mc000460","musical composition","Brahms","Variations on a Theme by J. Haydn, Op. 56a",
"mc000163","musical composition","Brahms","Variations on a Theme by Paganini, Op. 35",
"mc000704","musical composition","Brahms","Variations on a Theme by Schumann Op. 9",
"mc000170","musical composition","Brahms","Violin Concerto in D major, Op. 77",
"mc000510","musical composition","Brahms","Violin Sonata No. 1 in G major, Op. 78",
"mc000511","musical composition","Brahms","Violin Sonata No. 2 in A major, Op. 100",
"mc000512","musical composition","Brahms","Violin Sonata No. 3 in D minor, Op. 108",
"mc000422","musical composition","Brahms","Waltz in Ab major, Op. 39, No. 15",
"mc000408","musical composition","Brahms","Waltz in B major, Op. 39, No. 1",
"mc000420","musical composition","Brahms","Waltz in B major, Op. 39, No. 13",
"mc000418","musical composition","Brahms","Waltz in B minor, Op. 39, No. 11",
"mc000415","musical composition","Brahms","Waltz in Bb major, Op. 39, No. 8",
"mc000423","musical composition","Brahms","Waltz in C# minor, Op. 39, No. 16",
"mc000413","musical composition","Brahms","Waltz in C# minor, Op. 39, No. 6",
"mc000414","musical composition","Brahms","Waltz in C# minor, Op. 39, No. 7",
"mc000416","musical composition","Brahms","Waltz in D minor, Op. 39, No. 9",
"mc000419","musical composition","Brahms","Waltz in E major, Op. 39, No. 12",
"mc000409","musical composition","Brahms","Waltz in E major, Op. 39, No. 2",
"mc000411","musical composition","Brahms","Waltz in E major, Op. 39, No. 4",
"mc000412","musical composition","Brahms","Waltz in E major, Op. 39, No. 5",
"mc000417","musical composition","Brahms","Waltz in G major, Op. 39, No. 10",
"mc000421","musical composition","Brahms","Waltz in G# minor, Op. 39, No. 14",
"mc000410","musical composition","Brahms","Waltz in G# minor, Op. 39, No. 3",
"mc000424","musical composition","Bruckner","Symphony No. 1 in C minor",
"mc000425","musical composition","Bruckner","Symphony No. 2 in C minor",
"mc000426","musical composition","Bruckner","Symphony No. 3 in D minor",
"mc000427","musical composition","Bruckner","Symphony No. 4 in E-flat major (""Romantic"")",
"mc000428","musical composition","Bruckner","Symphony No. 5 in B-flat major",
"mc000429","musical composition","Bruckner","Symphony No. 6 in A major",
"mc000430","musical composition","Bruckner","Symphony No. 7 in E major",
"mc000431","musical composition","Bruckner","Symphony No. 8 in C minor",
"mc000432","musical composition","Bruckner","Symphony No. 9 in D minor",
"mc000717","musical composition","Chopin","Ballade No. 1 in G minor, Op. 23",
"mc000718","musical composition","Chopin","Ballade No. 2 in F major/A minor, Op. 38",
"mc000719","musical composition","Chopin","Ballade No. 3 in A-flat major, Op. 47",
"mc000720","musical composition","Chopin","Ballade No. 4 in F minor, Op. 52",
"mc000366","musical composition","Chopin","Berceuse in Db major, Op. 57",
"mc000002","musical composition","Chopin","Etude in A minor, Op. 10, No. 2",
"mc000023","musical composition","Chopin","Etude in A minor, Op. 25, No. 11",
"mc000016","musical composition","Chopin","Etude in A minor, Op. 25, No. 4",
"mc000010","musical composition","Chopin","Etude in Ab major, Op. 10, No. 10",
"mc000013","musical composition","Chopin","Etude in Ab major, Op. 25, No. 1",
"mc000022","musical composition","Chopin","Etude in B minor, Op. 25, No. 10",
"mc000584","musical composition","Chopin","Etude in C major","mc000001, mc000007"
"mc000001","musical composition","Chopin","Etude in C major, Op. 10, No. 1",
"mc000007","musical composition","Chopin","Etude in C major, Op. 10, No. 7",
"mc000405","musical composition","Chopin","Etude in C minor","mc000012, mc000024"
"mc000012","musical composition","Chopin","Etude in C minor, Op. 10, No. 12",
"mc000024","musical composition","Chopin","Etude in C minor, Op. 25, No. 12",
"mc000370","musical composition","Chopin","Etude in C# minor","mc000004, mc000019"
"mc000004","musical composition","Chopin","Etude in C# minor, Op. 10, No. 4",
"mc000019","musical composition","Chopin","Etude in C# minor, Op. 25, No. 7",
"mc000020","musical composition","Chopin","Etude in Db major, Op. 25, No. 8",
"mc000003ĭ","musical composition","Chopin","Etude in E major, Op. 10, No. 3",
"mc000017","musical composition","Chopin","Etude in E minor, Op. 25, No. 5",
"mc000011","musical composition","Chopin","Etude in Eb major, Op. 10, No. 11",
"mc000006","musical composition","Chopin","Etude in Eb minor, Op. 10, No. 6",
"mc000106","musical composition","Chopin","Etude in F major","mc000008, mc000015"
"mc000008","musical composition","Chopin","Etude in F major, Op. 10, No. 8",
"mc000015","musical composition","Chopin","Etude in F major, Op. 25, No. 3",
"mc000528","musical composition","Chopin","Etude in F minor","mc000009, mc000014"
"mc000009","musical composition","Chopin","Etude in F minor, Op. 10, No. 9",
"mc000014","musical composition","Chopin","Etude in F minor, Op. 25, No. 2",
"mc000018","musical composition","Chopin","Etude in G# minor, Op. 25, No. 6",
"mc000005","musical composition","Chopin","Etude in Gb major, Op. 10, No. 5",
"mc000021","musical composition","Chopin","Etude in Gb major, Op. 25, No. 9",
"mc000105","musical composition","Chopin","Etude in Gb-major","mc000005, mc000021"
"mc000679","musical composition","Chopin","Fantasie in F minor/A-flat major, Op. 137",
"mc000564","musical composition","Chopin","Mazurka in A minor, Op. 17, No. 4",
"mc000534","musical composition","Chopin","Mazurka in A minor, Op. 59, No. 1",
"mc000533","musical composition","Chopin","Mazurka in A minor, Op. 67, No. 4",
"mc000576","musical composition","Chopin","Mazurka in A minor, Op. 68, No. 2",
"mc000566","musical composition","Chopin","Mazurka in A minor, Op. 7, No. 2",
"mc000580","musical composition","Chopin","Mazurka in Ab major","mc000563, mc000559, mc000545, mc000541, mc000535, mc000568"
"mc000563","musical composition","Chopin","Mazurka in Ab major, Op. 17, No. 3",
"mc000559","musical composition","Chopin","Mazurka in Ab major, Op. 24, No. 3",
"mc000545","musical composition","Chopin","Mazurka in Ab major, Op. 41, No. 4",
"mc000541","musical composition","Chopin","Mazurka in Ab major, Op. 50, No. 2",
"mc000535","musical composition","Chopin","Mazurka in Ab major, Op. 59, No. 2",
"mc000568","musical composition","Chopin","Mazurka in Ab major, Op. 7, No. 4",
"mc000544","musical composition","Chopin","Mazurka in B major, Op. 41, No. 3",
"mc000537","musical composition","Chopin","Mazurka in B major, Op. 56, No. 1",
"mc000577","musical composition","Chopin","Mazurka in B major, Op. 63, No. 1",
"mc000552","musical composition","Chopin","Mazurka in B minor, Op. 33, No. 2",
"mc000550","musical composition","Chopin","Mazurka in B minor, Op. 33, No. 4",
"mc000561","musical composition","Chopin","Mazurka in Bb major, Op. 17, No. 1",
"mc000565","musical composition","Chopin","Mazurka in Bb major, Op. 7, No. 1",
"mc000560","musical composition","Chopin","Mazurka in Bb minor, Op. 24, No. 4",
"mc000558","musical composition","Chopin","Mazurka in C major, Op. 24, No. 2",
"mc000549","musical composition","Chopin","Mazurka in C major, Op. 33, No. 3",
"mc000538","musical composition","Chopin","Mazurka in C major, Op. 56, No. 2",
"mc000556","musical composition","Chopin","Mazurka in C major, Op. 67, No. 3",
"mc000574","musical composition","Chopin","Mazurka in C major, Op. 68, No. 1",
"mc000569","musical composition","Chopin","Mazurka in C major, Op. 7, No. 5",
"mc000551","musical composition","Chopin","Mazurka in C minor, Op. 30, No. 1",
"mc000539","musical composition","Chopin","Mazurka in C minor, Op. 56, No. 3",
"mc000554","musical composition","Chopin","Mazurka in C# minor, Op. 33, No. 4",
"mc000542","musical composition","Chopin","Mazurka in C# minor, Op. 50, No. 3",
"mc000571","musical composition","Chopin","Mazurka in C# minor, Op. 6, No. 2",
"mc000579","musical composition","Chopin","Mazurka in C# minor, Op. 63, No. 2",
"mc000548","musical composition","Chopin","Mazurka in D major, Op. 33, No. 2",
"mc000553","musical composition","Chopin","Mazurka in Db major, Op. 33, No. 3",
"mc000543","musical composition","Chopin","Mazurka in E major, Op. 41, No. 1",
"mc000572","musical composition","Chopin","Mazurka in E major, Op. 6, No. 3",
"mc000562","musical composition","Chopin","Mazurka in E minor, Op. 17, No. 2",
"mc000546","musical composition","Chopin","Mazurka in E minor, Op. 41, No. 2",
"mc000573","musical composition","Chopin","Mazurka in Eb minor, Op. 6, No. 4",
"mc000575","musical composition","Chopin","Mazurka in F major, Op. 68, No. 3",
"mc000567","musical composition","Chopin","Mazurka in F minor Op. 7, No. 3",
"mc000578","musical composition","Chopin","Mazurka in F minor, Op. 63, No. 3",
"mc000531","musical composition","Chopin","Mazurka in F minor, Op. 68, No. 4",
"mc000536","musical composition","Chopin","Mazurka in F# minor, Op. 59, No. 3",
"mc000570","musical composition","Chopin","Mazurka in F# minor, Op. 6, No. 1",
"mc000540","musical composition","Chopin","Mazurka in G major, Op. 50, No. 1",
"mc000555","musical composition","Chopin","Mazurka in G major, Op. 67, No. 1",
"mc000583","musical composition","Chopin","Mazurka in G minor","mc000557, mc000532"
"mc000557","musical composition","Chopin","Mazurka in G minor, Op. 24, No. 1",
"mc000532","musical composition","Chopin","Mazurka in G minor, Op. 67, No. 2",
"mc000547","musical composition","Chopin","Mazurka in G# minor, Op. 33, No. 1",
"mc000192","musical composition","Chopin","Nocturne in Ab major, Op. 32, No. 2",
"mc000191","musical composition","Chopin","Nocturne in B major, Op. 32, No. 1",
"mc000199","musical composition","Chopin","Nocturne in B major, Op. 62, No. 1",
"mc000185","musical composition","Chopin","Nocturne in B major, Op. 9, No. 3",
"mc000183","musical composition","Chopin","Nocturne in Bb minor, Op. 9, No. 1",
"mc000195","musical composition","Chopin","Nocturne in C minor, Op. 48, No. 1",
"mc000189","musical composition","Chopin","Nocturne in C# minor, Op. 27, No. 1",
"mc000190","musical composition","Chopin","Nocturne in Db major, Op. 27, No. 2",
"mc000200","musical composition","Chopin","Nocturne in E major, Op. 62, No. 2",
"mc000182","musical composition","Chopin","Nocturne in E minor, Op. 72, No. 1",
"mc000184","musical composition","Chopin","Nocturne in Eb major, Op. 9, No. 2",
"mc000198","musical composition","Chopin","Nocturne in Eb minor, Op. 55, No. 2",
"mc000186","musical composition","Chopin","Nocturne in F major, Op. 15, No. 1",
"mc000197","musical composition","Chopin","Nocturne in F minor, Op. 55, No. 1",
"mc000187","musical composition","Chopin","Nocturne in F# major, Op. 15, No. 2",
"mc000196","musical composition","Chopin","Nocturne in F# minor, Op. 48, No. 2",
"mc000194","musical composition","Chopin","Nocturne in G major, Op. 37, No. 2",
"mc000188","musical composition","Chopin","Nocturne in G minor, Op. 15, No. 3",
"mc000193","musical composition","Chopin","Nocturne in G minor, Op. 37, No. 1",
"mc000364","musical composition","Chopin","Piano Sonata in B minor, Op. 58",
"mc000363","musical composition","Chopin","Piano Sonata in Bb minor, Op. 35",
"mc000365","musical composition","Chopin","Piano Sonata in C minor, Op. 4",
"mc000177","musical composition","Chopin","Polonaise in A major, Op. 40, No. 1",
"mc000180","musical composition","Chopin","Polonaise in Ab major, Op. 53",
"mc000173","musical composition","Chopin","Polonaise in Bb major, Op. 71, No. 2",
"mc000178","musical composition","Chopin","Polonaise in C minor, Op. 40, No. 2",
"mc000175","musical composition","Chopin","Polonaise in C# minor, Op. 26, No. 1",
"mc000172","musical composition","Chopin","Polonaise in D minor, Op. 71, No. 1",
"mc000176","musical composition","Chopin","Polonaise in Eb minor, Op. 26, No. 2",
"mc000174","musical composition","Chopin","Polonaise in F minor, Op. 71, No. 3",
